date,datatype,station,attributes,value
2004-01-01T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.5808695652173913
2004-01-01T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.5756521739130435
2004-01-01T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.5182608695652174
2004-01-01T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.5756521739130435
2004-01-01T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.4226086956521739
2004-01-01T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.43130434782608695
2004-01-01T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.528695652173913
2004-01-01T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.48000000000000004
2004-01-01T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.4991304347826087
2004-01-01T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.4226086956521739
2004-01-01T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.48000000000000004
2004-01-01T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.5373913043478261
2004-01-01T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.5756521739130435
2004-01-01T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.5182608695652174
2004-01-01T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.528695652173913
2004-01-01T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.40173913043478265
2004-01-01T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.44173913043478263
2004-01-01T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.4991304347826087
2004-01-01T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.4226086956521739
2004-01-02T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.6869565217391305
2004-01-02T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.6956521739130435
2004-01-02T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.6730434782608696
2004-01-02T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.702608695652174
2004-01-02T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.528695652173913
2004-01-02T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.5756521739130435
2004-01-02T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.6834782608695653
2004-01-02T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.5965217391304348
2004-01-02T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.5965217391304348
2004-01-02T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.5565217391304348
2004-01-02T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.5373913043478261
2004-01-02T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.6730434782608696
2004-01-02T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.711304347826087
2004-01-02T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.653913043478261
2004-01-02T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.653913043478261
2004-01-02T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.4991304347826087
2004-01-02T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.5756521739130435
2004-01-02T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.662608695652174
2004-01-02T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.5565217391304348
2004-01-03T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.7095652173913044
2004-01-03T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.7234782608695652
2004-01-03T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.5756521739130435
2004-01-03T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.6052173913043478
2004-01-03T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.48000000000000004
2004-01-03T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.4991304347826087
2004-01-03T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.6434782608695653
2004-01-03T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.5182608695652174
2004-01-03T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.4991304347826087
2004-01-03T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.4886956521739131
2004-01-03T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.4504347826086957
2004-01-03T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.5860869565217391
2004-01-03T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.662608695652174
2004-01-03T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.5182608695652174
2004-01-03T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.4886956521739131
2004-01-03T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.4504347826086957
2004-01-03T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.4991304347826087
2004-01-03T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.5565217391304348
2004-01-03T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.4886956521739131
2004-01-04T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.5530434782608695
2004-01-04T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.5739130434782609
2004-01-04T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.4226086956521739
2004-01-04T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.44173913043478263
2004-01-04T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.3739130434782609
2004-01-04T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.40173913043478265
2004-01-04T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.5095652173913043
2004-01-04T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.4121739130434783
2004-01-04T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.3739130434782609
2004-01-04T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.3826086956521739
2004-01-04T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.3356521739130435
2004-01-04T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.44173913043478263
2004-01-04T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.4886956521739131
2004-01-04T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.40173913043478265
2004-01-04T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.3547826086956522
2004-01-04T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.3443478260869565
2004-01-04T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.40173913043478265
2004-01-04T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.4226086956521739
2004-01-04T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.3930434782608696
2004-01-05T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.3721739130434783
2004-01-05T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.38086956521739135
2004-01-05T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.27652173913043476
2004-01-05T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.2956521739130435
2004-01-05T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.22782608695652176
2004-01-05T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.27652173913043476
2004-01-05T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.3739130434782609
2004-01-05T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.27652173913043476
2004-01-05T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.22782608695652176
2004-01-05T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.26782608695652177
2004-01-05T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.2191304347826087
2004-01-05T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.2956521739130435
2004-01-05T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.36347826086956525
2004-01-05T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.26782608695652177
2004-01-05T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.22782608695652176
2004-01-05T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.20869565217391306
2004-01-05T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.26782608695652177
2004-01-05T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.27652173913043476
2004-01-05T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.24869565217391307
2004-01-06T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.25043478260869567
2004-01-06T00:00:00,TAVG,GHCND:USR0000ICBO,",,U,",0.5895652173913044
2004-01-06T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.24521739130434786
2004-01-06T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.20869565217391306
2004-01-06T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.23826086956521741
2004-01-06T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.12173913043478263
2004-01-06T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.15130434782608698
2004-01-06T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.2573913043478261
2004-01-06T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.1408695652173913
2004-01-06T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.1808695652173913
2004-01-06T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.13217391304347825
2004-01-06T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.13217391304347825
2004-01-06T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.2191304347826087
2004-01-06T00:00:00,TAVG,GHCND:USW00093810,",,W,",0.2573913043478261
2004-01-06T00:00:00,TAVG,GHCND:USW00093822,",,W,",0.20869565217391306
2004-01-06T00:00:00,TAVG,GHCND:USW00093989,",,W,",0.20869565217391306
2004-01-06T00:00:00,TAVG,GHCND:USW00094822,",,W,",0.13217391304347825
2004-01-06T00:00:00,TAVG,GHCND:USW00094846,",,W,",0.13217391304347825
2004-01-06T00:00:00,TAVG,GHCND:USW00094870,",,W,",0.20000000000000004
2004-01-06T00:00:00,TAVG,GHCND:USW00094892,",,W,",0.11304347826086958
2004-01-07T00:00:00,TAVG,GHCND:USR0000IBNR,",,U,",0.32521739130434785
2004-01-07T00:00:00,TAVG,GHCND:USR0000ICBO,",,U,",0.38608695652173913
2004-01-07T00:00:00,TAVG,GHCND:USR0000IDIX,",,U,",0.3130434782608696
2004-01-07T00:00:00,TAVG,GHCND:USW00003887,",,W,",0.3060869565217392
2004-01-07T00:00:00,TAVG,GHCND:USW00003960,",,W,",0.3356521739130435
2004-01-07T00:00:00,TAVG,GHCND:USW00004808,",,W,",0.22782608695652176
2004-01-07T00:00:00,TAVG,GHCND:USW00004838,",,W,",0.2573913043478261
2004-01-07T00:00:00,TAVG,GHCND:USW00013809,",,W,",0.32521739130434785
2004-01-07T00:00:00,TAVG,GHCND:USW00014819,",,W,",0.24869565217391307
2004-01-07T00:00:00,TAVG,GHCND:USW00014842,",,W,",0.26782608695652177
2004-01-07T00:00:00,TAVG,GHCND:USW00014880,",,W,",0.2191304347826087
2004-01-07T00:00:00,TAVG,GHCND:USW00014923,",,W,",0.23826086956521741
2004-01-07T00:00:00,TAVG,GHCND:USW00053802,",,W,",0.3147826086956522
