date,datatype,station,attributes,value
2004-01-01T00:00:00,TAVG,GHCND:USR0000PALL,",,U,",0.40282685512367494
2004-01-01T00:00:00,TAVG,GHCND:USR0000PERI,",,U,",0.3392226148409894
2004-01-01T00:00:00,TAVG,GHCND:USW00004726,",,W,",0.43109540636042404
2004-01-01T00:00:00,TAVG,GHCND:USW00004751,",,W,",0.38162544169611307
2004-01-01T00:00:00,TAVG,GHCND:USW00004787,",,W,",0.392226148409894
2004-01-01T00:00:00,TAVG,GHCND:USW00004843,",,W,",0.41166077738515905
2004-01-01T00:00:00,TAVG,GHCND:USW00013739,",,W,",0.46996466431095407
2004-01-01T00:00:00,TAVG,GHCND:USW00013781,",,W,",0.450530035335689
2004-01-01T00:00:00,TAVG,GHCND:USW00014711,",,W,",0.46996466431095407
2004-01-01T00:00:00,TAVG,GHCND:USW00014712,",,W,",0.46113074204946997
2004-01-01T00:00:00,TAVG,GHCND:USW00014736,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00014737,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00014751,",,W,",0.480565371024735
2004-01-01T00:00:00,TAVG,GHCND:USW00014762,",,W,",0.46113074204946997
2004-01-01T00:00:00,TAVG,GHCND:USW00014770,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00014777,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00014778,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00014860,",,W,",0.41166077738515905
2004-01-01T00:00:00,TAVG,GHCND:USW00054737,",,W,",0.46113074204946997
2004-01-01T00:00:00,TAVG,GHCND:USW00054782,",,W,",0.46113074204946997
2004-01-01T00:00:00,TAVG,GHCND:USW00054786,",,W,",0.450530035335689
2004-01-01T00:00:00,TAVG,GHCND:USW00054789,",,W,",0.392226148409894
2004-01-01T00:00:00,TAVG,GHCND:USW00054792,",,W,",0.43109540636042404
2004-01-01T00:00:00,TAVG,GHCND:USW00093778,",,W,",0.441696113074205
2004-01-01T00:00:00,TAVG,GHCND:USW00094732,",,W,",0.46996466431095407
2004-01-01T00:00:00,TAVG,GHCND:USW00094823,",,W,",0.43109540636042404
2004-01-02T00:00:00,TAVG,GHCND:USR0000PALL,",,U,",0.48586572438162545
2004-01-02T00:00:00,TAVG,GHCND:USW00004726,",,W,",0.510600706713781
2004-01-02T00:00:00,TAVG,GHCND:USW00004751,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00004787,",,W,",0.480565371024735
2004-01-02T00:00:00,TAVG,GHCND:USW00004843,",,W,",0.519434628975265
2004-01-02T00:00:00,TAVG,GHCND:USW00013739,",,W,",0.4911660777385159
2004-01-02T00:00:00,TAVG,GHCND:USW00013781,",,W,",0.480565371024735
2004-01-02T00:00:00,TAVG,GHCND:USW00014711,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00014712,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00014736,",,W,",0.4911660777385159
2004-01-02T00:00:00,TAVG,GHCND:USW00014737,",,W,",0.46113074204946997
2004-01-02T00:00:00,TAVG,GHCND:USW00014751,",,W,",0.480565371024735
2004-01-02T00:00:00,TAVG,GHCND:USW00014762,",,W,",0.5388692579505301
2004-01-02T00:00:00,TAVG,GHCND:USW00014770,",,W,",0.46113074204946997
2004-01-02T00:00:00,TAVG,GHCND:USW00014777,",,W,",0.450530035335689
2004-01-02T00:00:00,TAVG,GHCND:USW00014778,",,W,",0.450530035335689
2004-01-02T00:00:00,TAVG,GHCND:USW00014860,",,W,",0.5388692579505301
2004-01-02T00:00:00,TAVG,GHCND:USW00054737,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00054782,",,W,",0.480565371024735
2004-01-02T00:00:00,TAVG,GHCND:USW00054786,",,W,",0.46113074204946997
2004-01-02T00:00:00,TAVG,GHCND:USW00054789,",,W,",0.441696113074205
2004-01-02T00:00:00,TAVG,GHCND:USW00054792,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00093778,",,W,",0.46996466431095407
2004-01-02T00:00:00,TAVG,GHCND:USW00094732,",,W,",0.4911660777385159
2004-01-02T00:00:00,TAVG,GHCND:USW00094823,",,W,",0.549469964664311
2004-01-03T00:00:00,TAVG,GHCND:USR0000PALL,",,U,",0.5971731448763251
2004-01-03T00:00:00,TAVG,GHCND:USW00004726,",,W,",0.618374558303887
2004-01-03T00:00:00,TAVG,GHCND:USW00004751,",,W,",0.5388692579505301
2004-01-03T00:00:00,TAVG,GHCND:USW00004787,",,W,",0.588339222614841
2004-01-03T00:00:00,TAVG,GHCND:USW00004843,",,W,",0.558303886925795
2004-01-03T00:00:00,TAVG,GHCND:USW00013739,",,W,",0.549469964664311
2004-01-03T00:00:00,TAVG,GHCND:USW00013781,",,W,",0.549469964664311
2004-01-03T00:00:00,TAVG,GHCND:USW00014711,",,W,",0.5388692579505301
2004-01-03T00:00:00,TAVG,GHCND:USW00014712,",,W,",0.568904593639576
2004-01-03T00:00:00,TAVG,GHCND:USW00014736,",,W,",0.627208480565371
2004-01-03T00:00:00,TAVG,GHCND:USW00014737,",,W,",0.558303886925795
2004-01-03T00:00:00,TAVG,GHCND:USW00014751,",,W,",0.549469964664311
2004-01-03T00:00:00,TAVG,GHCND:USW00014762,",,W,",0.607773851590106
2004-01-03T00:00:00,TAVG,GHCND:USW00014770,",,W,",0.5388692579505301
